EAN,NOMBRE,MARCA,PRESENTACION,ID_CATEGORIA,IMAGEN
"7790070231819","Aceite de Girasol Cocinero Ecobotella 900 cc.","Cocinero","900 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_e19b9d66aba84cb896534a4cd423994b_638393663327327684_0_m.jpg"
"7790742340900","Bebida Vegetal La Serenisima Coco - 1 l","La Serenisima","1 l","","https://cdn.batitienda.com/baticloud/images/product_picture_9b40ba8ef087419bb191c8e1fb907469_638241546173764678_0_m.jpg"
"7790742067005","Dulce de Leche Repostero La Serenisima 400 gr","La Serenisima","400 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_3d80f1d6eab44d50967b3566aea4f2d3_639133202779520377_0_m.jpg"
"7790742321701","Finlandia Clasico La Serensima 180 Gr","Finlandia","180 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_e6ba39afd5bc4e4ba5395c72a654da91_637862412623041604_0_m.jpg"
"7790742340108","La Serenisima 100vegetal Almendra 1l","La Serenisima","1l","","https://cdn.batitienda.com/baticloud/images/product_picture_68cc50dbe00147a2aa76f2f2cf1479b3_637862472034800235_0_m.jpg"
"7790742340306","La Serenisima 100vegetal Almendra Sin Azúcar 1l","La Serenisima","1l","","https://cdn.batitienda.com/baticloud/images/product_picture_3f4394296ce44aef908d2ac7fd8e4090_637862472207078729_0_m.jpg"
"7790742373809","Queso La Serenisima Cremon Light Pote 280gr","La Serenisima","280gr","","https://cdn.batitienda.com/baticloud/images/product_picture_82e7c46524c44f0eabd056c7465ddd52_637862408765216320_0_m.jpg"
"7790742373908","Queso La Serenisima Cremon Original Pote 280gr","La Serenisima","280gr","","https://cdn.batitienda.com/baticloud/images/product_picture_6f3091f6b0004e1480913b9ae9dad28f_637861917707635956_0_m.jpg"
"7790742324009","Queso La Serenisima Finlandia Reducido en Calorías 180 g","Finlandia","180 g","","https://cdn.batitienda.com/baticloud/images/product_picture_c9d88b7ae6884c9a944d765a956c4da8_638241090346854604_0_m.jpg"
"7790742321800","Queso Ls Finlandia Light Pote 180gr","Finlandia","180gr","","https://cdn.batitienda.com/baticloud/images/product_picture_0be0c0ce731c4861b25d88a4d06a1eee_637862413079186088_0_m.jpg"
"7790742223005","Queso Rallado La Serenisima 70 Gr","La Serenisima","70 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_53bd274c71bb43b5966db42487195d3b_637862435053811934_0_m.jpg"
"7790742326300","Queso Untable La Serenísima Sabor Salame en Pote 180 grs","La Serenisima","180 grs","","https://cdn.batitienda.com/baticloud/images/product_picture_8d02f87025f84d1fbb5ed6d112389780_638938849410959908_0_m.jpg"
"7790742326409","Sabores La Serenisima Queso Untable Sabores Fontina 180 gr La Serenísima","Sabores La Serenisima","180 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_65d4a2ec78c74b849bec7c067afbe697_638927393390517577_0_m.jpg"
"7790742326607","Sabores La Serenisima Queso Untable Sabores Jamon 180 gr La Serenísima","Sabores La Serenisima","180 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_64b5286a4f00410eb70d4a1b0ef29d82_638926530290236659_0_m.jpg"
"7790950138870","Aperitivo Americano Gancia 1250 ml","Gancia","1250 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_abcf77a47d51493a81cebfbbb8160eec_638254007397729803_0_m.jpg"
"7790742011701","La Serenisima Crema Uat Ls Batir 200 tetratopml","La Serenisima","","","https://cdn.batitienda.com/baticloud/images/product_picture_99b2ac0b7e774abe9171f6995dbc384a_638262149263828511_0_m.jpg"
"7790742335609","Leche Uat Desc La Serenisima 1% Bot 1 l","La Serenisima","1 l","","https://cdn.batitienda.com/baticloud/images/product_picture_28f605fc92cb4ded91cf7616f78d6738_638338144858676507_0_m.jpg"
"7790742335500","Leche Uat Entera La Serenisima 3% Bot 1 l","La Serenisima","1 l","","https://cdn.batitienda.com/baticloud/images/product_picture_747885807acf45c2b900b7ef03e9dc04_638337285576554751_0_m.jpg"
"7790742141101","Crema de Leche La Serenísima 330 cc.","La Serenisima","330 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_85427692b2cf4622a3f5b225d47edd0e_638285657457019061_0_m.jpg"
"7790742141705","La Serenisima Crema Uat Ls Culinaria 330 tetratopml","La Serenisima","","","https://cdn.batitienda.com/baticloud/images/product_picture_241b8c4c6b104658acb855098c4702b7_638284584484322881_0_m.jpg"
"7791019170305","3 Arroyos Redonditos de Chocolate Tres Arroyos 210 gr.","3 Arroyos","210 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_92ec6a41faf24b86a07af9a24f5ee78c_638349485265506361_0_m.jpg"
"7790310985137","3D´S 3D Original Queso 143 xgr","3D´S","","","https://cdn.batitienda.com/baticloud/images/product_picture_549dce5cdd4f41c0a2dcff40949bffe8_638242001007881044_0_m.jpg"
"7790310985113","3D´S 3D Original Queso 43 xgr","3D´S","","","https://cdn.batitienda.com/baticloud/images/product_picture_94a004aa09e944c7892030f2b1ad5664_638241768077427869_0_m.jpg"
"7791813777052","7 Up 7up Lima Limón 2.25l","7 Up","2.25l","","https://cdn.batitienda.com/baticloud/images/product_picture_76e2fb06ac884bc0bd29df98ad6828ba_637862244522516257_0_m.jpg"
"7791813050582","7 Up 7up Lima Limón Sin Azúcar Lata 354 Ml","7 Up","354 Ml","","https://cdn.batitienda.com/baticloud/images/product_picture_05b1d463356f47d2b5688ad5c207c782_637862244099934967_0_m.jpg"
"7791813434412","7 Up Gaseosa Lima Limón Sin Azúcar 7Up  1.5 Lts.","7 Up","","","https://cdn.batitienda.com/baticloud/images/product_picture_21d6b16212b9460a882bbe40943b1d09_638563004241190592_0_m.jpg"
"7791813421580","7 Up Gaseosas 7up Sin Azúcar Lima Limón 1.5 L","7 Up","1.5 L","","https://cdn.batitienda.com/baticloud/images/product_picture_496dd49454b54e4ba25440e89e0ed287_637861987080098344_0_m.jpg"
"7791813777045","7Up Gaseosa 7 Up Lima Limón 1.5 lt","7Up","1.5 lt","","https://cdn.batitienda.com/baticloud/images/product_picture_f1a80ef4984f45c995ce62a51e36228a_638247966050913715_0_m.jpg"
"7791813777069","7Up Gaseosa 7 Up Lima Limón 3 lt","7Up","3 lt","","https://cdn.batitienda.com/baticloud/images/product_picture_61082bcfb6884c1c9742ef37bb9810f0_638248029424418720_0_m.jpg"
"6901009102921","Accesorio Raviolero Winco W151 15 cm","WINCO","","","https://cdn.batitienda.com/baticloud/images/product_picture_bd82055c0fdb4259a799ea995ea259aa_638949227479835122_0_m.jpg"
"7790060023684","Aceite De Girasol Cocinero 1.5 L","Cocinero","1.5 L","","https://cdn.batitienda.com/baticloud/images/product_picture_3f9d0baf41cf4fee95bbaafddc210d36_637861880549351014_0_m.jpg"
"7793377000317","ACEITE DE GIRASOL LAGRIMAS DEL SOL X 900 L","Lágrimas Del Sol","900 L","","https://cdn.batitienda.com/baticloud/images/product_picture_04eaacd5eca6426090aff5074ce06cd9_639131391468032860_0_m.jpg"
"7790272001029","Aceite De Girasol Natura 1.5 L","Natura","1.5 L","","https://cdn.batitienda.com/baticloud/images/product_picture_10c97d6293d94666939b88c66d918b65_637861880914527685_0_m.jpg"
"7790272001005","Aceite De Girasol Natura 900 Ml","Natura","900 Ml","","https://cdn.batitienda.com/baticloud/images/product_picture_0b505361d42d4e498dd3b200e5c4cdde_637861880315236427_0_m.jpg"
"7798080520077","Aceite De Oliva La Toscana Extra Virgen 500 Ml","La Toscana","500 Ml","","https://cdn.batitienda.com/baticloud/images/product_picture_09cf5e77ca994911ba33bd22622aac36_637861884910968189_0_m.jpg"
"7793377000027","ACEITE LAGRIMAS DEL SOL X 1500","Lágrimas Del Sol","","","https://cdn.batitienda.com/baticloud/images/product_picture_452d43ed87984049b16223996ffdee9b_639131393228440534_0_m.jpg"
"7790010002943","Aceite Para Bebé Johnsons Baby Puro 100 cc.","Johnsons Baby","100 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_9aa9fb2a366e4c69bfc5795f1965b8f8_638248765538760822_0_m.jpg"
"7500435212601","Acond Pantene Prov Bambu 200 ml","Pantene","200 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_8c14621a55014b9785ef7e3a4b3fde61_638241113941608323_0_m.jpg"
"7500435212212","Acond Pantene Prov Brillo Extremo 200 ml","Pantene","200 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_8acd4eca57d94788a62e6aca19d9dac3_638241242949462005_0_m.jpg"
"7500435211963","Acond Pantene Prov Hidrata 200 ml","Pantene","200 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_a3567d793169433e909fd014b5a6ede8_638241851898761471_0_m.jpg"
"7500435211840","Acond Pantene Prov Restauracion 200 ml","Pantene","200 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_ba480051c70d4d4ea9db5b566ecaf80b_638241993707650507_0_m.jpg"
"7791293042756","Acondic Sedal Carbon Activado &Peonias 190ml","Sedal","190ml","","N/A"
"7791293050423","Acondicionador Bomba Ceramidas Suave 930 ml.","Suave","930 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_5e9de000ece940528ae74f8188ad5c04_638331340512308198_0_m.jpg"
"7500435147583","Acondicionador Head & Shoulders Hidratación Aceite De Coco 300 Ml","Head & Shoulders","300 Ml","","N/A"
"7500435241090","Acondicionador Pantene Con Keratina 200 cc.","Pantene","200 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_6055cd930e13451a82d4de8a00dd68a4_638519809307621846_0_m.jpg"
"7500435229852","Acondicionador Pantene Detox 200 cc.","Pantene","200 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_90b1b93e1dfd4b68a72782b3ac64e84e_638268390580337732_0_m.jpg"
"7500435230001","Acondicionador Pantene Equilibrio 200 cc.","Pantene","200 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_f8bddf4532c544b486f3f4df020aa934_638268385881187382_0_m.jpg"
"7500435211970","Acondicionador Pantene Hidratación 400 ml","Pantene","400 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_108e4812298143c3abcb917b45f96f70_638241223728342840_0_m.jpg"
"7500435230117","Acondicionador Pantene Pro-V 400 ml","Pantene","400 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_c17560599d3f4a60a3f8d9e97f3876cd_638241731608185129_0_m.jpg"
"7500435235433","Acondicionador Pantene Prov Miracles Revit 200 cc.","Pantene","200 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_b63b500f76684558bfab798a7b12534c_638400572456429539_0_m.jpg"
"7790740000356","Acondicionador Plusbelle Balance 1000 ml","Plusbelle","1000 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_8d84e13a5f5a47359702152444378aa9_638241491509560793_0_m.jpg"
"7790740000479","Acondicionador Plusbelle Control Frizz Esencia 970 cc.","Plusbelle","970 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_6f71a49b64e1461e9bd47a88199ef9b0_638251066641539263_0_m.jpg"
"7790740000325","Acondicionador Plusbelle Frescura 1000 ml","Plusbelle","1000 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_e1ac2a77afd84dffb7d1aaac7870e567_638241348206309665_0_m.jpg"
"7790740000349","Acondicionador Plusbelle Nutricion 1000 ml","Plusbelle","1000 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_ed2117d34d924b8c93e5b10c7f653e24_638241349016533020_0_m.jpg"
"7790740000363","Acondicionador Plusbelle Protección 1000 ml","Plusbelle","1000 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_2109d7704509473abb5d0cd41b8628f3_638241310702398974_0_m.jpg"
"7790740000332","Acondicionador Plusbelle Suavidad 1000 ml","Plusbelle","1000 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_bfceebd97ecf497c89526e4836db32a8_638241855550401291_0_m.jpg"
"7791293047669","Acondicionador Sedal Bomba Argan 190 ml","Sedal","190 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_eae188d830da422f9dba413b5d5ea7d0_638241156742788221_0_m.jpg"
"7791293042848","Acondicionador Sedal Bomba Nutrición Antifrizz 340 ml.","Sedal","340 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_5c316082048c432ba6d2dcc2b2269337_638249785547632930_0_m.jpg"
"7791293040202","Acondicionador Sedal Carbon 190ml","Sedal","190ml","","https://cdn.batitienda.com/baticloud/images/product_picture_754ba86ce14b43b9b72d90ff2c3f7c6e_637862555056883657_0_m.jpg"
"7791293040219","Acondicionador Sedal Carbon 340ml","Sedal","340ml","","https://cdn.batitienda.com/baticloud/images/product_picture_db74460af39349c9b6a30b23367572af_637862553260448547_0_m.jpg"
"7791293047690","Acondicionador Sedal Carbón Y Peonias 190 cc.","Sedal","190 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_dc05e45fd292427eb63fa886098af37e_638248795117101241_0_m.jpg"
"7791293047706","Acondicionador Sedal Carbon Y Peonias 340 ml","Sedal","340 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_7ef9023c6f484f81a551e3761e2bd878_638241381043647123_0_m.jpg"
"7791293045863","Acondicionador Sedal Crema Balance 190 ml","Sedal","190 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_25b12a0726054ad0a717460534d22755_638241192030538339_0_m.jpg"
"7791293046426","Acondicionador Sedal Hialuronico Y Vitamina a 190 ml","Sedal","190 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_772a7b1d70484c3e98656f9d44bc3e63_638241777855781246_0_m.jpg"
"7791293047720","Acondicionador Sedal Jengibre Y Ricino 190 cc.","Sedal","190 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_c8a54d812d774fca831a7108f64b654e_638250246134665259_0_m.jpg"
"7791293047737","Acondicionador Sedal Jengibre Y Ricino 340 ml","Sedal","340 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_e0fb435328aa48a7be4ce8325ddf46b6_638241566699600469_0_m.jpg"
"7791293045870","Acondicionador Sedal Liso Perfecto 190 ml","Sedal","190 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_3c940e28374849b28b2a783fbb0997c6_638241518508629221_0_m.jpg"
"7791293051451","Acondicionador Sedal Luminous Uv 190 ml","Sedal","190 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_3fe34c1b9c2b4b419222cc779e6ab2d4_638744441212302100_0_m.jpg"
"7791293049755","Acondicionador Sedal Prebioticos + Biotina 190 cc.","Sedal","190 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_4c12214080cc42a88286d422f18367ba_638331462295440166_0_m.jpg"
"7791293045924","Acondicionador Sedal Restauración Repuesto 300 cc.","Sedal","300 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_1de07b838b0841f6a631349f64418307_638250075375795609_0_m.jpg"
"7790520993120","Acondicionadores Echo Botella 800 Ml","Echo","800 Ml","","https://cdn.batitienda.com/baticloud/images/product_picture_df60ac604bd841968a5f12cc97dde646_637863116505514598_0_m.jpg"
"7790520995667","Acondicionadores Echo Doypack 450 Cc","Echo","450 Cc","","https://cdn.batitienda.com/baticloud/images/product_picture_7b204c37aeea4c57b5801483e92a6798_637863117909001678_0_m.jpg"
"7791337007819","Actimel  multifruta 100 g","Actimel","100 g","","https://cdn.batitienda.com/baticloud/images/product_picture_ef1509d5897b411fbc2b947bdfabfc80_638284585027115868_0_m.jpg"
"7791337009394","Activia Sachet Manzana Frutilla Deslactosado","Activia","","","https://cdn.batitienda.com/baticloud/images/product_picture_a6f65836236d403f83337385ffe071b1_638510224742053186_0_m.jpg"
"7794000005426","Aderezo Hellmanns Vegana Doypack 250 xg","Hellmann´S","","","https://cdn.batitienda.com/baticloud/images/product_picture_eef13310383544a7a3924c72cf760a12_638241713566964741_0_m.jpg"
"7793360103025","Aderezo Ketchup Hot La Campagnola 250 gr","La Campagnola","250 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_46e679bb2eb04eb3b77693efc83b9270_638242068645480400_0_m.jpg"
"7793360103018","Aderezo Ketchup La Campagnola 250 gr","La Campagnola","250 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_837e24d2a20141b2a643b3c3fce033ad_638242001692780513_0_m.jpg"
"7791866000381","Aderezo Ketchup Natura 250 Gr","Natura","250 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_636000995c6441b7bb76d0b2581bc122_637861958257361462_0_m.jpg"
"7791866001203","Aderezo Mayonesa Natura 237 Gr","Natura","237 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_581480bd4c084670871c2b606dc8b7bc_637861935638870478_0_m.jpg"
"7791866001364","Aderezo Mayonesa Natura 475 Gr","Natura","475 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_977a73a37f3b4b708b74cd6ed97059aa_637861935585937937_0_m.jpg"
"7790895643712","Ades Soja + Jugo de Ananá 200 ml","Ades","200 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_de4a499504764897bb1af5eec6917e07_638248148189022329_0_m.jpg"
"7790895643750","Ades Soja + Jugo de Naranja 200 ml","Ades","200 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_3c285afd1dff41968c60d2c8078e45a0_638241367051434594_0_m.jpg"
"7791290795792","Aerosol Desinfectante de Ambientes Y Superficies Cif Frescura Cítrica x 360 ml","Cif","360 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_d791c67b28574d0dacb0c05dd6593165_638804846373834506_0_m.jpg"
"7790520029522","Aerosol Glade Limited Edition Frescura Salvaje 360 ml","Glade","360 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_a86029aa8ee2413aabb29a06e67f004a_638587012754271022_0_m.jpg"
"7792931000039","Agua Baja En Sodio Glaciar 2 L","Glaciar","2 L","","https://cdn.batitienda.com/baticloud/images/product_picture_f3dd18c8bbf64121b8987abfd425e23c_637862205731880671_0_m.jpg"
"7792931000015","Agua Baja En Sodio Glaciar 500 Cc","Glaciar","500 Cc","","https://cdn.batitienda.com/baticloud/images/product_picture_e3da81ca10284bfc948b2a2ddc117aa3_637861977733593683_0_m.jpg"
"7795930000550","Agua Baja En Sodio Glaciar Bidon 6.3 L","Glaciar","6.3 L","","https://cdn.batitienda.com/baticloud/images/product_picture_8cd2984aabbd400c8d81801dd851ffcd_637862205100844639_0_m.jpg"
"7791661000333","Agua de Mesa Sin Gas Nestlé Bidón 6.40 Lts","Nestle","","","https://cdn.batitienda.com/baticloud/images/product_picture_a8e7455c221d4d08b89d208004a5289c_638986372213144190_0_m.jpg"
"7790895003943","Agua Mineral Bonaqua Con Gas 500 ml","Bonaqua","500 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_747d4e42a2ee431ba24e3db663322262_638248145678868406_0_m.jpg"
"7790895008146","Agua Mineral Bonaqua Sin Gas 2,5 lt","Bonaqua","2,5 lt","","https://cdn.batitienda.com/baticloud/images/product_picture_9c651101d5094f99a74e0cbaa10f5ae6_638247947984448979_0_m.jpg"
"7790895003875","Agua Mineral Bonaqua Sin Gas x 1,5 Lts","Bonaqua","","","https://cdn.batitienda.com/baticloud/images/product_picture_baefa1292c1044e09be18a7e8f7799e8_638248152062461852_0_m.jpg"
"7792799000035","Agua Mineral De Manantial Con Gas Eco De Los Andes 500 Cc","Eco De Los Andes","500 Cc","","https://cdn.batitienda.com/baticloud/images/product_picture_8b87b56e3f814ca3a835cf7c8b46b597_637862213896381537_0_m.jpg"
